external_product_name,external_part_numbers,external_category,external_product_url,external_image_url,match_confidence,matched_rre_part_number,matched_rre_description,matched_rre_slug,matched_rre_category,matched_rre_current_image_status,token_similarity,reconciliation_action
Kingpost Bush (O.D 70 MM; I.D: 60 MM),808/00385 | 332/G0941,Bushes/Bearing Liners,https://www.antheautoparts.com/product-details/kingpost-bush-od-70-mm-id-60-mm-808-00385-332-g0941-jcb-spares,https://enterprise.saioautomotive.com/backend/assets/uploads/products/WitFVjFERkZDdERzTi9CaXdneWgvdz09_1744974008_0.jpg,EXACT,808/00385,BUSH,808-00385-bush,Bushes / Bearing Liners,source_image,0.2,CROSS_REFERENCE_CONFIRMED
Bush - Swing,808/00388 | 332/G0942,Bushes/Bearing Liners,https://www.antheautoparts.com/product-details/bush-swing-808-00388-332-g0942-jcb-spare-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/cTVGZGN5cUExcHpMNlZmWFdOL0QzZz09_1744974068_0.jpg,HIGH,808/00388,BUSH,808-00388-bush,Bushes / Bearing Liners,source_image,0.5,CROSS_REFERENCE_CONFIRMED
King Post Carriage Bush,808/00396 | 332/G0719 | 831/10211,Bushes/Bearing Liners,https://www.antheautoparts.com/product-details/king-post-carriage-bush-808-00396-332-g0719-831-10211-jcb-spare-parts-dealer,https://enterprise.saioautomotive.com/backend/assets/uploads/products/dGo1NGU2dzdFK3F5c2JuSGpFcnpCZz09_1744974158_0.jpg,EXACT,332/G0719,LINER BEARING 70x84x57,332-g0719-liner-bearing-70x84x57,Bushes / Bearing Liners,source_image,0,CROSS_REFERENCE_CONFIRMED
Kingpost Carriage Bottom Steel Bush,809/00081,Bushes/Bearing Liners,https://www.antheautoparts.com/product-details/kingpost-carriage-bottom-steel-bush-809-00081-jcb-genuine-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/SWZYZGVJWHpvczFYVVZKSjk4YnJnQT09_1744974217_0.jpg,EXACT,809/00081,LINER RING,809-00081-liner-ring,Bushes / Bearing Liners,source_image,0,CROSS_REFERENCE_CONFIRMED
Kingpost Carriage Top Steel Bush,809/00090,Bushes/Bearing Liners,https://www.antheautoparts.com/product-details/kingpost-carriage-top-steel-bush-809-00090-jcb-aftermarket-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/NkJPTnMzNG0zT0VYdklaTDNqYnNsUT09_1744974274_0.jpg,EXACT,809/00090,LINER BEARING,809-00090-liner-bearing,Bushes / Bearing Liners,source_image,0,CROSS_REFERENCE_CONFIRMED
Bearing Liner,809/00093,Bushes/Bearing Liners,https://www.antheautoparts.com/product-details/bearing-liner-809-00093-replacement-jcb-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/RFlLT3hsSWhIdlhlSlBiMGpSMVNZUT09_1744974330_0.jpg,EXACT,809/00093,LINERBEARING,809-00093-linerbearing,Bushes / Bearing Liners,source_image,0,CROSS_REFERENCE_CONFIRMED
Dipper Bush,809/00108,Bushes/Bearing Liners,https://www.antheautoparts.com/product-details/dipper-bush-809-00108-jcb-spare-parts-dealer,https://enterprise.saioautomotive.com/backend/assets/uploads/products/dXhSYzdoaUMwL1FVWmgwTmloa0hxdz09_1744974463_0.jpg,HIGH,809/00108,BUSH,809-00108-bush,Bushes / Bearing Liners,source_image,0.5,CROSS_REFERENCE_CONFIRMED
Dipper Arm Bush,809/00125,Bushes/Bearing Liners,https://www.antheautoparts.com/product-details/dipper-arm-bush-809-00125-jcb-parts-near-me,https://enterprise.saioautomotive.com/backend/assets/uploads/products/Rk5aNVdQNXFVUzNwOHlzL3RBK2ZWUT09_1744974511_0.jpg,EXACT,809/00125,BEARING 45-55-42,809-00125-bearing-45-55-42,Bushes / Bearing Liners,source_image,0,CROSS_REFERENCE_CONFIRMED
Bearing Liner Dim. 60x50x40MM,809/00126,Bushes/Bearing Liners,https://www.antheautoparts.com/product-details/bearing-liner-dim-60x50x40mm-809-00126-jcb-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/UU5jYldRMHpVVWtYcTl4TlF0SVIyQT09_1744974588_0.jpg,EXACT,809/00126,Bearing 50-60-40,809-00126-bearing-50-60-40,Bushes / Bearing Liners,source_image,0.14,CROSS_REFERENCE_CONFIRMED
Bearing Liner 50MM Pivot Bore,809/00127 | 808/00360,Bushes/Bearing Liners,https://www.antheautoparts.com/product-details/bearing-liner-50mm-pivot-bore-809-00127-808-00360-replacement-jcb-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/T1BwcWd5R1UzWkRwNUg3Qy9XY2dJUT09_1744974735_0.jpg,EXACT,809/00127,BEARING 50-60-30,809-00127-bearing-50-60-30,Bushes / Bearing Liners,source_image,0.13,CROSS_REFERENCE_CONFIRMED
Tipping Link Bush,809/00129,Bushes/Bearing Liners,https://www.antheautoparts.com/product-details/tipping-link-bush-809-00129-jcb-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/U2VDUFJNSyt4THRnbS9nMUk0eVQ3QT09_1744974895_0.jpg,UNMATCHED,,,,,,0,EXTERNAL_ONLY_PRODUCT
Bearing Liner,809/00130,Bushes/Bearing Liners,https://www.antheautoparts.com/product-details/bearing-liner-809-00130-jcb-spares,https://enterprise.saioautomotive.com/backend/assets/uploads/products/dm5NazZES21wd21uZ2thYWZsV2swQT09_1744974965_0.jpg,HIGH,809/00130,LINER BEARING,809-00130-liner-bearing,Bushes / Bearing Liners,source_image,1,CROSS_REFERENCE_CONFIRMED
Bearing Liner Dim. 60x70x62MM,809/00131,Bushes/Bearing Liners,https://www.antheautoparts.com/product-details/bearing-liner-dim-60x70x62mm-809-00131-jcb-spares,https://enterprise.saioautomotive.com/backend/assets/uploads/products/dEtlKzhrd3ptSFZ6dUdscDJheFdlZz09_1744975100_0.jpg,UNMATCHED,,,,,,0,EXTERNAL_ONLY_PRODUCT
Trunnion Bush Unqin,809/00137 | 550/40982,Bushes/Bearing Liners,https://www.antheautoparts.com/product-details/trunnion-bush-unqin-809-00137-550-40982-jcb-spares,https://enterprise.saioautomotive.com/backend/assets/uploads/products/RVpnSjBXN3lscFlrMEFPRkQyUk5LZz09_1744975398_0.jpg,EXACT,550/40982,BUSH(SLEW CYL),550-40982-bush-slew-cyl,Bushes / Bearing Liners,source_image,0.2,CROSS_REFERENCE_CONFIRMED
Dipper Bush Dim. 55.5 X 44.5 X 50,809/00176,Bushes/Bearing Liners,https://www.antheautoparts.com/product-details/dipper-bush-dim-555-x-445-x-50-809-00176-jcb-genuine-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/LzZuTmV0UTRtNG9GbEZYanlWMkdodz09_1744975269_0.jpg,EXACT,809/00176,LINER BEARING,809-00176-liner-bearing,Bushes / Bearing Liners,source_image,0,CROSS_REFERENCE_CONFIRMED
Slew Swing Bush,809/00177,Bushes/Bearing Liners,https://www.antheautoparts.com/product-details/slew-swing-bush-809-00177-jcb-spares,https://enterprise.saioautomotive.com/backend/assets/uploads/products/L0xiZEl6OE5iVEZ3a1ZtcVpLMFlPQT09_1744975500_0.jpg,UNMATCHED,,,,,,0,EXTERNAL_ONLY_PRODUCT
Bearing Liner Dim. 60x70x90MM,809/00179,Bushes/Bearing Liners,https://www.antheautoparts.com/product-details/bearing-liner-dim-60x70x90mm-809-00179-jcb-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/NjViaDdKem95UEhNd214d0FtaGV6dz09_1744975558_0.jpg,EXACT,809/00179,Bearing60x70x90,809-00179-bearing60x70x90,Bushes / Bearing Liners,source_image,0,CROSS_REFERENCE_CONFIRMED
Bearing Liner,809/00187,Bushes/Bearing Liners,https://www.antheautoparts.com/product-details/bearing-liner-809-00187-jcb-spare-parts-dealer,https://enterprise.saioautomotive.com/backend/assets/uploads/products/czMxZHVWamZ4NE5pMk5OUXVVS2pLdz09_1744975622_0.jpg,UNMATCHED,,,,,,0,EXTERNAL_ONLY_PRODUCT
Quickhitch Bush,809/00192,Bushes/Bearing Liners,https://www.antheautoparts.com/product-details/quickhitch-bush-809-00192-jcb-spare-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/ZkE0SWU2K0FUdzMwWFpCTy9yUEtldz09_1744975708_0.jpg,EXACT,809/00192,LINER BEARING,809-00192-liner-bearing,Bushes / Bearing Liners,source_image,0,CROSS_REFERENCE_CONFIRMED
Loader Arm Spring Bush,809/10030,Bushes/Bearing Liners,https://www.antheautoparts.com/product-details/loader-arm-spring-bush-809-10030-jcb-aftermarket-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/NlNSaDY2SVBWeS9HREdwMCs2NmEwZz09_1744975761_0.jpg,HIGH,809/10030,SPRING BUSH,809-10030-spring-bush,Bushes / Bearing Liners,source_image,0.5,CROSS_REFERENCE_CONFIRMED
Front Axle Bush,829/00548,Bushes/Bearing Liners,https://www.antheautoparts.com/product-details/front-axle-bush-829-00548-replacement-jcb-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/akkvdEN3R2g2UTdtLzNVSm9HZkEvdz09_1745036950_0.jpg,EXACT,829/00548,BEARING,829-00548-bearing,Bushes / Bearing Liners,source_image,0,CROSS_REFERENCE_CONFIRMED
Loader Arm Hydraulic Ram Bush,831/10181,Bushes/Bearing Liners,https://www.antheautoparts.com/product-details/loader-arm-hydraulic-ram-bush-831-10181-jcb-genuine-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/NFpYZkpBK0FPRGRXQXpISTUzSlVwQT09_1744976112_0.jpg,EXACT,831/10181,BEARING 50.94-55.9,831-10181-bearing-5094-559,Bushes / Bearing Liners,source_image,0,CROSS_REFERENCE_CONFIRMED
Bearing Liner 55 X 45 X 28 MM,831/10192,Bushes/Bearing Liners,https://www.antheautoparts.com/product-details/bearing-liner-55-x-45-x-28-mm-831-10192-jcb-spare-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/dWowUnpXSVo2U0ZiZ0FnZWR4YktIUT09_1744976195_0.jpg,EXACT,831/10192,BEARING 45X55X28,831-10192-bearing-45x55x28,Bushes / Bearing Liners,source_image,0.14,CROSS_REFERENCE_CONFIRMED
King Post Carriage Bush,831/10211 | 332/G0719,Bushes/Bearing Liners,https://www.antheautoparts.com/product-details/king-post-carriage-bush-831-10211-332-g0719-replacement-jcb-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/U21VaFl1c3dSOUcrYzRpWjU5MkNnZz09_1744976285_0.jpg,EXACT,831/10211,LINEARBEARING70X84X57,831-10211-linearbearing70x84x57,Bushes / Bearing Liners,source_image,0,CROSS_REFERENCE_CONFIRMED
Slew Swing Bushes,831/10229,Bushes/Bearing Liners,https://www.antheautoparts.com/product-details/slew-swing-bushes-831-10229-jcb-parts-catalog,https://enterprise.saioautomotive.com/backend/assets/uploads/products/OG4zNHZRRFRlNEZ1VTYvSEczeWRvZz09_1744976355_0.jpg,EXACT,831/10229,INNERRING,831-10229-innerring,Bushes / Bearing Liners,source_image,0,CROSS_REFERENCE_CONFIRMED
Bucket Pivot Pin Boss/ Bucket Pivot Pin Spacer,911/12400,Bushes/Bearing Liners,https://www.antheautoparts.com/product-details/bucket-pivot-pin-boss-bucket-pivot-pin-spacer-911-12400-jcb-aftermarket-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/dGVsTVpGeks1amdsTy9wWXphVHl5UT09_1744976427_0.jpg,HIGH,911/12400,WA PIVOT PIN,911-12400-wa-pivot-pin,Pins,source_image,0.33,CROSS_REFERENCE_CONFIRMED
Bush,120/80023,Bushes/Bearing Liners,https://www.antheautoparts.com/product-details/bush-120-80023-jcb-spares,https://enterprise.saioautomotive.com/backend/assets/uploads/products/MHN1N085TGpBVE80cjA2YjFwdUo2QT09_1744976511_0.jpg,HIGH,1208/0023,SPRING STEEL BUSH,1208-0023-spring-steel-bush,Bushes / Bearing Liners,source_image,0.33,CROSS_REFERENCE_CONFIRMED
"Spring Bush, Tipping Link",1206/0007,Bushes/Bearing Liners,https://www.antheautoparts.com/product-details/spring-bush-tipping-link-1206-0007-jcb-aftermarket-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/M251eVhFWUFFL2U0NXA2NWUrMjhKUT09_1745035681_0.jpg,HIGH,1206/0007,SPRING BUSH,1206-0007-spring-bush,Bushes / Bearing Liners,source_image,0.5,CROSS_REFERENCE_CONFIRMED
Extension Ram Inner Spring Bush,1209/0015,Bushes/Bearing Liners,https://www.antheautoparts.com/product-details/extension-ram-inner-spring-bush-1209-0015-jcb-genuine-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/eWJqc2VuUW5iSmF1TXVmZW1sOElaZz09_1745035899_0.jpg,EXACT,1209/0015,SPRINGBUSH,1209-0015-springbush,Bushes / Bearing Liners,placeholder_image,0,DISCOVERED_IMAGE_REFERENCE_FOR_REVIEW
Dipper Arm Bush,40/303392,Bushes/Bearing Liners,https://www.antheautoparts.com/product-details/dipper-arm-bush-40-303392-jcb-genuine-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/R2g3UE0wdHhoaFIyamw3clFZZkE2Zz09_1745035985_0.jpg,HIGH,40/303392,BUSH,40-303392-bush,Bushes / Bearing Liners,placeholder_image,0.33,DISCOVERED_IMAGE_REFERENCE_FOR_REVIEW
Kingpost Boom Bush,808/00304,Bushes/Bearing Liners,https://www.antheautoparts.com/product-details/kingpost-boom-bush-808-00304-jcb-parts-catalog,https://enterprise.saioautomotive.com/backend/assets/uploads/products/dUFrTnFDWXd2SDVPZkhHcDBBbVpTZz09_1745036374_0.jpg,EXACT,808/00304,LINERBEARING,808-00304-linerbearing,Bushes / Bearing Liners,placeholder_image,0,DISCOVERED_IMAGE_REFERENCE_FOR_REVIEW
Boom Dipper Cylinder Bearing Liner,808/00361,Bushes/Bearing Liners,https://www.antheautoparts.com/product-details/boom-dipper-cylinder-bearing-liner-808-00361-jcb-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/WU9BRkpMaEpONjM4TVphdHBFVG9Tdz09_1745036445_0.jpg,UNMATCHED,,,,,,0,EXTERNAL_ONLY_PRODUCT
"Bearing Liner, 45MM Pivot Bore",809/00128 | 808/00359,Bushes/Bearing Liners,https://www.antheautoparts.com/product-details/bearing-liner-45mm-pivot-bore-809-00128-808-00359-jcb-parts-near-me,https://enterprise.saioautomotive.com/backend/assets/uploads/products/czlaalE5c0Z6b3Fka1FsTlBZbUtlUT09_1745036612_0.jpg,EXACT,809/00128,BEARING 45-55-28,809-00128-bearing-45-55-28,Bushes / Bearing Liners,source_image,0.13,CROSS_REFERENCE_CONFIRMED
Boom Bush 65 X 80 X 62,809/00133,Bushes/Bearing Liners,https://www.antheautoparts.com/product-details/boom-bush-65-x-80-x-62-809-00133-replacement-jcb-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/OXd4bWthKzRlTUZCV1BYbitpTGJqUT09_1745036900_0.jpg,UNMATCHED,,,,,,0,EXTERNAL_ONLY_PRODUCT
Bush,120/80023,Bushes/Bearing Liners,https://www.antheautoparts.com/product-details/,https://enterprise.saioautomotive.com/backend/assets/uploads/products/cTdxekM3WEpVdlVtM0FBdFlQcjBUUT09_1746186932_0.jpg,HIGH,1208/0023,SPRING STEEL BUSH,1208-0023-spring-steel-bush,Bushes / Bearing Liners,source_image,0.33,CROSS_REFERENCE_CONFIRMED
Window Handle Right Hand,120/93201,Cabin Parts,https://www.antheautoparts.com/product-details/window-handle-right-hand-120-93201-jcb-spares,https://enterprise.saioautomotive.com/backend/assets/uploads/products/cGxybWNvdUhsTGtiWi9yT3dUSnBUUT09_1745045796_0.jpg,EXACT,120/93201,R/H HANDLE M6,120-93201-r-h-handle-m6,Cabin Parts,source_image,0.2,CROSS_REFERENCE_CONFIRMED
Window Handle Left Hand,120/93202,Cabin Parts,https://www.antheautoparts.com/product-details/window-handle-left-hand-120-93202-jcb-spares,https://enterprise.saioautomotive.com/backend/assets/uploads/products/ZUhUU1lRS0V2MjNEN2ZTZStBYTBQUT09_1745045896_0.jpg,EXACT,120/93202,HANDLE L/H,120-93202-handle-l-h,Cabin Parts,source_image,0.25,CROSS_REFERENCE_CONFIRMED
Door Latch Lock Left Hand,121/13400,Cabin Parts,https://www.antheautoparts.com/product-details/door-latch-lock-left-hand-121-13400-jcb-spare-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/VnlzT1BaUGtxUFFLdmtLTWUxbllHZz09_1745045939_0.jpg,HIGH,121/13400,INT.DOOR LOCK L/H,121-13400-intdoor-lock-l-h,Cabin Parts,source_image,0.33,CROSS_REFERENCE_CONFIRMED
Door Latch Lock Right Hand,121/13500,Cabin Parts,https://www.antheautoparts.com/product-details/door-latch-lock-right-hand-121-13500-jcb-aftermarket-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/NHB0Q1FLNTNqM0h1S3N2a3hlQitIQT09_1745046003_0.jpg,HIGH,121/13500,DOOR LOCK R/H,121-13500-door-lock-r-h,Cabin Parts,source_image,0.4,CROSS_REFERENCE_CONFIRMED
Throttle Control Knob,122/38502,Cabin Parts,https://www.antheautoparts.com/product-details/throttle-control-knob-122-38502-jcb-spares,https://enterprise.saioautomotive.com/backend/assets/uploads/products/ckxPUUxPdEV5Ry9HbHZNRFRYeGhrUT09_1745046148_0.jpg,EXACT,122/38502,STABILISER LEVER KNOB,122-38502-stabiliser-lever-knob,Cabin Parts,source_image,0.2,CROSS_REFERENCE_CONFIRMED
Bush Hinge,122/67479,Cabin Parts,https://www.antheautoparts.com/product-details/bush-hinge-122-67479-jcb-spare-parts-dealer,https://enterprise.saioautomotive.com/backend/assets/uploads/products/aVFBdVUzSWJnUXU5K29UNjkzVS8xQT09_1745046198_0.jpg,HIGH,122/67479,BUSH,122-67479-bush,Cabin Parts,source_image,0.5,CROSS_REFERENCE_CONFIRMED
Door Window Stop,123/00661,Cabin Parts,https://www.antheautoparts.com/product-details/door-window-stop-123-00661-jcb-parts-near-me,https://enterprise.saioautomotive.com/backend/assets/uploads/products/aGhNUU44QkdQd1NkNHNKQll4WFdHdz09_1745046245_0.jpg,HIGH,123/00661,WINDOW STOP,123-00661-window-stop,Cabin Parts,source_image,0.67,CROSS_REFERENCE_CONFIRMED
Door Lock Left Hand,123/02450,Cabin Parts,https://www.antheautoparts.com/product-details/door-lock-left-hand-123-02450-replacement-jcb-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/S282OEZMZTlYeFowT3Z4UTd0dGFEUT09_1745046314_0.jpg,EXACT,123/02450,L/H DOOR LATCH,123-02450-l-h-door-latch,Cabin Parts,source_image,0.2,CROSS_REFERENCE_CONFIRMED
Door Lock Right Hand,123/02451,Cabin Parts,https://www.antheautoparts.com/product-details/door-lock-right-hand-123-02451-jcb-spare-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/OFJCeUZwNzY5VHNZanlKYXI0bDZSdz09_1745046363_0.jpg,EXACT,123/02451,R/H DOOR LATCH,123-02451-r-h-door-latch,Cabin Parts,source_image,0.2,CROSS_REFERENCE_CONFIRMED
Dash Instrument Panel,704/22500 332/Y2740,Cabin Parts,https://www.antheautoparts.com/product-details/dash-instrument-panel-704-22500-332-y2740-jcb-parts-catalog,https://enterprise.saioautomotive.com/backend/assets/uploads/products/enRDdi9KbjZSQkp4ZjZZOHZjU1lrdz09_1745046466_0.jpg,UNMATCHED,,,,,,0,EXTERNAL_ONLY_PRODUCT
Door Handle With 2 Keys,123/02590,Cabin Parts,https://www.antheautoparts.com/product-details/door-handle-with-2-keys-123-02590-jcb-spare-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/Kzh3UmdoRzVSZWEyNzZOSmRHUnEwUT09_1745046516_0.jpg,UNMATCHED,,,,,,0,EXTERNAL_ONLY_PRODUCT
Link Rear Window Left Hand,123/02810,Cabin Parts,https://www.antheautoparts.com/product-details/link-rear-window-left-hand-123-02810-jcb-parts-near-me,https://enterprise.saioautomotive.com/backend/assets/uploads/products/QlpyN2NhQnJFa1JOQWpQUXQ3QUVkUT09_1745046593_0.jpg,UNMATCHED,,,,,,0,EXTERNAL_ONLY_PRODUCT
Link Rear Window Right Hand,123/02811,Cabin Parts,https://www.antheautoparts.com/product-details/link-rear-window-right-hand-123-02811-jcb-genuine-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/bFJ0RUMyNUZpeTBDUUk5NFp3V0JUQT09_1745046640_0.jpg,UNMATCHED,,,,,,0,EXTERNAL_ONLY_PRODUCT
Excavator Control Knob,123/03257,Cabin Parts,https://www.antheautoparts.com/product-details/excavator-control-knob-123-03257-jcb-spare-parts-dealer,https://enterprise.saioautomotive.com/backend/assets/uploads/products/TEN4MzgzNUVBTHlTUlYzZ0t4SmhKZz09_1745046689_0.jpg,UNMATCHED,,,,,,0,EXTERNAL_ONLY_PRODUCT
Plate Door Catch,123/03392,Cabin Parts,https://www.antheautoparts.com/product-details/plate-door-catch-123-03392-jcb-spare-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/eENXdkxOL05pZzIyMWVkUm5RZktMZz09_1745046736_0.jpg,UNMATCHED,,,,,,0,EXTERNAL_ONLY_PRODUCT
Steering Knob,123/03842 331/27411,Cabin Parts,https://www.antheautoparts.com/product-details/steering-knob-123-03842-331-27411-jcb-parts-near-me,https://enterprise.saioautomotive.com/backend/assets/uploads/products/Sk5nZDVlcENaelI4M1ZyNjd0MUdqUT09_1745046796_0.jpg,UNMATCHED,,,,,,0,EXTERNAL_ONLY_PRODUCT
Door Handle With 2 Keys,123/04067 701/45501,Cabin Parts,https://www.antheautoparts.com/product-details/door-handle-with-2-keys-123-04067-701-45501-jcb-spares,https://enterprise.saioautomotive.com/backend/assets/uploads/products/SFljYkREWHFFYXhIU3VQU0xCeWU5UT09_1745046848_0.jpg,UNMATCHED,,,,,,0,EXTERNAL_ONLY_PRODUCT
Lift Support Gas Strut,123/05403 123/04798,Cabin Parts,https://www.antheautoparts.com/product-details/lift-support-gas-strut-123-05403-123-04798-jcb-parts-catalog,https://enterprise.saioautomotive.com/backend/assets/uploads/products/aFlDSGY5czVLTnUxS1lOWk9LZHY0Zz09_1745046905_0.jpg,UNMATCHED,,,,,,0,EXTERNAL_ONLY_PRODUCT
Lift Support Gas Strut,123/05404 331/20895 123/02550,Cabin Parts,https://www.antheautoparts.com/product-details/lift-support-gas-strut-123-05404-331-20895-123-02550-jcb-spare-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/M2JtYVpySzBLNWN5Z0VlaGRpSkc3dz09_1745046953_0.jpg,UNMATCHED,,,,,,0,EXTERNAL_ONLY_PRODUCT
Lift Support Gas Strut,123/06334 331/66778 331/14573,Cabin Parts,https://www.antheautoparts.com/product-details/lift-support-gas-strut-123-06334-331-66778-331-14573-jcb-genuine-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/eFNlakRTNU51d1pQTzlVOThzLytlUT09_1745047013_0.jpg,UNMATCHED,,,,,,0,EXTERNAL_ONLY_PRODUCT
Throttle Control Knob,123/06730,Cabin Parts,https://www.antheautoparts.com/product-details/throttle-control-knob-123-06730-jcb-parts-online,https://enterprise.saioautomotive.com/backend/assets/uploads/products/dW0waVhKU0NPTkJvV0R2U1hwNUlnQT09_1745052166_0.jpg,UNMATCHED,,,,,,0,EXTERNAL_ONLY_PRODUCT
Hinge Pin & Bush,123/08089 122/67479,Cabin Parts,https://www.antheautoparts.com/product-details/hinge-pin-bush-123-08089-122-67479-jcb-parts-near-me,https://enterprise.saioautomotive.com/backend/assets/uploads/products/ZTBnWGdLeTVzell3TFdmRVFLZ1RWQT09_1745052340_0.jpg,UNMATCHED,,,,,,0,EXTERNAL_ONLY_PRODUCT
Steering Wheel With Knob,125/34900 125/35000,Cabin Parts,https://www.antheautoparts.com/product-details/steering-wheel-with-knob-125-34900-125-35000-jcb-spares,https://enterprise.saioautomotive.com/backend/assets/uploads/products/QlF0SFRkeS9yNlZjMVI4eXdvZWVXZz09_1745052386_0.jpg,UNMATCHED,,,,,,0,EXTERNAL_ONLY_PRODUCT
Control Knob Assembly,128/12635,Cabin Parts,https://www.antheautoparts.com/product-details/control-knob-assembly-128-12635-jcb-spare-parts,https://enterprise.saioautomotive.com/backend/assets/uploads/products/ZWVWTWFlbFFiQ0FEdU5Tem1PNHdTUT09_1745052629_0.jpg,EXACT,128/12635,GA KNOB plain,128-12635-ga-knob-plain,Cabin Parts,source_image,0.2,CROSS_REFERENCE_CONFIRMED
Lift Support Gas Strut,128/13052,Cabin Parts,https://www.antheautoparts.com/product-details/lift-support-gas-strut-128-13052-jcb-parts-online,https://enterprise.saioautomotive.com/backend/assets/uploads/products/YUVZR05udlJBdTltemE1M1dYWTVIdz09_1745052680_0.jpg,UNMATCHED,,,,,,0,EXTERNAL_ONLY_PRODUCT
Door Check Strap 6 3/4,157/18003,Cabin Parts,https://www.antheautoparts.com/product-details/door-check-strap-6-3-4-157-18003-jcb-spares,https://enterprise.saioautomotive.com/backend/assets/uploads/products/VmVJU0dqemszY0NIQkZKUXNpaWpHQT09_1745052901_0.jpg,UNMATCHED,,,,,,0,EXTERNAL_ONLY_PRODUCT
Cabin Mounting Upper & Lower Set,331/18441 331/18442,Cabin Parts,https://www.antheautoparts.com/product-details/cabin-mounting-upper-lower-set-331-18441-331-18442-jcb-spare-parts-dealer,https://enterprise.saioautomotive.com/backend/assets/uploads/products/ODFEWG8yTnhwaTIxN0h3dkc5eHFEUT09_1745052975_0.jpg,UNMATCHED,,,,,,0,EXTERNAL_ONLY_PRODUCT
